fips,agriculture,construction,manufacturing,wholesale_trade,retail_trade,transport_warehouse_utilities,information,finance_insurance_realestate,prof_scientific_waste,edu_health,arts_recreation,public_admin,other,year
13155,28750,41767,26000,9961,15231,31413,65833,51250,20250,31434,18333,27167,22245,2015
13157,22169,36123,35603,36373,28008,50054,51683,42832,46875,37855,21526,37102,21719,2015
13159,11488,41875,31549,53672,17955,36855,43171,37950,41667,23938,41528,34358,16389,2015
13161,24875,29167,31544,46635,22560,51438,12153,70516,54702,35372,NA,30510,13894,2015
13163,35293,31090,26607,14659,19327,37232,31037,27778,32000,25923,"2,500-",34275,15405,2015
13165,31667,16912,30387,17784,5134,18839,NA,26833,24881,29500,NA,40482,13893,2015
13167,35625,29563,25783,49758,21922,31484,55385,29397,60887,21086,NA,31711,29750,2015
13169,37791,37616,42350,41672,18176,42250,23833,47192,60060,38179,16184,38512,24565,2015
13171,23472,26607,35962,36250,17705,56250,65139,35956,30938,28732,7368,31959,14375,2015
13173,35243,46818,33958,26563,25048,26964,NA,23684,NA,35329,NA,36588,34412,2015
13175,34844,28625,33958,15878,18969,30697,47176,29739,34464,33253,41071,36418,20531,2015
13177,36313,40321,46743,44878,26080,41400,51842,36368,50682,44556,3809,43207,14913,2015
13179,22882,31198,41907,20724,17962,32664,40370,31228,33779,30061,18750,39940,17703,2015
13181,24531,30350,35670,21875,21838,40000,17868,27386,40170,21103,NA,31438,25524,2015
13183,36771,32406,31918,28333,20940,39583,32308,26563,NA,35375,NA,40673,29825,2015
13185,18750,27027,33020,31530,16233,29908,22196,34303,36532,26594,11964,36956,22295,2015
13187,10446,20819,34766,40043,15730,38315,36700,32167,21711,31933,16250,36975,15820,2015
13189,17933,28996,28365,8523,19831,53382,26941,28920,31696,30893,3750,31667,24797,2015
13191,45427,48750,31740,55577,26826,36641,42386,35432,14875,32450,7096,30946,12066,2015
13193,23750,16853,30509,55132,13724,24688,31375,27143,41987,19773,NA,35682,11982,2015
13195,23333,30218,32493,41250,20770,32292,31500,29280,45030,32441,15724,45719,29122,2015
13197,41442,22407,27716,213114,24103,35089,NA,25167,36250,23594,NA,51694,21208,2015
13199,"2,500-",25066,29289,34888,20993,53409,15568,25089,22243,25427,10313,34519,20123,2015
13201,34861,21094,30644,30833,21948,34306,NA,39750,4375,26469,NA,31023,26750,2015
13205,26905,31397,24994,28819,18667,31197,11827,35625,40028,33228,NA,34777,21164,2015
13207,32194,31892,41681,39438,18924,41087,59674,41621,56786,39306,15982,38750,20108,2015
13209,23333,33750,25565,35673,20336,45357,12333,30481,43750,26000,NA,27037,17976,2015
13211,30625,25500,36758,42174,20208,46923,49833,29722,59050,33473,21557,29215,20914,2015
13213,20625,27226,30203,40179,14203,32417,40430,32377,35125,30119,5824,31250,27759,2015
13215,21776,26307,30751,31096,17601,33762,34522,37659,50906,30022,14618,42036,19839,2015
13217,27708,31872,37157,44014,25227,50700,65773,41953,40475,31056,10444,36538,26083,2015
13219,39167,33300,55208,49563,29659,61037,67417,50107,58942,46594,21739,50220,32750,2015
13221,22463,33077,36344,46330,20515,23924,41016,35263,55486,32485,31389,33631,19239,2015
13223,11552,32447,49753,40618,27232,42020,53594,42413,47455,37789,21346,41776,28028,2015
13225,5294,26623,32295,47759,16771,39056,110560,35063,48571,25080,4237,44743,15278,2015
13227,32083,27262,39402,45644,20930,39643,48810,43458,85293,31852,9728,40081,16643,2015
13229,23500,28667,35559,36679,21695,30750,19375,34375,35521,40644,28598,37090,16800,2015
13231,50100,39125,36083,45313,17462,42063,101250,40417,31450,35023,8209,31678,25288,2015
13233,19244,30536,31340,34667,21076,44970,32154,34875,33750,29549,32232,33347,24205,2015
13235,30500,31375,39042,36603,28438,57821,78482,33988,26195,26287,4552,52070,18250,2015
13237,7447,26734,30658,45313,16888,32500,13563,41250,29321,29375,33393,35143,32168,2015
13239,NA,31597,29398,61458,16806,26908,NA,18911,NA,18523,NA,31014,31000,2015
13241,25096,24025,33295,12115,16394,38125,56667,27425,37077,31698,21371,36875,21042,2015
13243,30152,18929,29118,NA,23043,30156,NA,14875,18625,25233,NA,30756,55655,2015
13245,16369,30652,35759,31118,17650,36466,27139,32382,51216,30844,13937,39887,17346,2015
13247,26650,27456,32077,44836,22164,42067,41793,41692,43598,39553,13900,48750,23103,2015
13249,21012,23409,23271,22361,13929,47250,62143,35250,10833,34135,NA,35385,28214,2015
13251,33281,38750,37328,18906,16419,32306,13846,41650,17292,30625,12115,27941,17813,2015
13253,32295,26806,27117,36481,17177,59696,NA,28894,28472,35685,NA,35000,20893,2015
13255,21318,29765,30429,36016,20867,48438,50278,42243,42552,26770,23385,39560,27043,2015
13257,31592,21429,28088,33750,22449,36964,33047,32895,34830,30707,18281,31217,25132,2015
13259,29091,29808,22359,47250,15455,50917,NA,50313,NA,29514,NA,23264,24000,2015
13261,27321,26333,27083,35329,13555,29147,21688,30664,29526,31594,11193,28804,25375,2015
13263,NA,27230,26974,32045,30938,24545,15208,29688,40156,18560,NA,36548,23636,2015
13265,20000,40694,17383,26563,19583,28875,NA,23250,NA,21765,31875,23992,25417,2015
13267,31016,25279,28796,21116,25783,29008,35625,38158,50278,32179,35278,34743,14776,2015
13269,32550,31944,31136,50250,20114,36090,45385,22647,19886,19815,16818,26646,20592,2015
13271,35526,19850,19925,9065,21828,46472,27879,28167,45050,32872,NA,31693,20488,2015
13273,31250,25917,28590,45833,20931,35982,NA,32045,29444,24255,20125,32500,9167,2015
13275,24936,26620,37799,33203,26105,34756,28875,28750,46313,30425,25139,36927,16998,2015
13277,25136,32350,31532,32792,17082,32750,46176,31431,44318,32598,32813,32155,19913,2015
13279,19824,35724,27856,26987,25632,52550,NA,28382,46544,30625,"2,500-",32247,22435,2015
13281,NA,21721,16295,21389,13681,30469,30500,24018,26607,22273,11333,35461,30705,2015
13283,26410,41475,30234,35179,17966,33333,NA,32917,57266,26793,NA,34766,14940,2015
13285,30400,26697,32043,39904,22359,40960,53043,35230,35938,29595,28636,33533,24438,2015
13287,33291,22167,31250,30764,20976,43750,NA,45625,32750,22057,NA,34853,19167,2015
13289,45893,32468,31016,40417,18750,34630,130104,72598,68125,29489,NA,57614,32700,2015
13291,28009,27607,29149,65341,23990,43750,NA,38185,19537,22021,"2,500-",33966,18726,2015
13293,32303,22827,36038,39583,17289,46250,44464,35040,39211,24566,NA,33951,20959,2015
13295,18750,30126,31863,34024,18609,40707,36318,38904,45957,32402,15294,32813,21720,2015
13297,26313,40929,38647,38734,25423,42227,34286,42258,34690,38517,16837,38368,22927,2015
13299,25602,30817,34069,25625,22413,42768,30508,24594,31615,26752,20000,39111,21264,2015
13301,41196,21875,25261,30500,12218,48958,NA,33158,45250,25408,NA,32431,28472,2015
13303,15694,34821,41042,16667,18603,40650,40197,31827,47273,24672,10682,31625,19142,2015
13305,9620,22354,40176,29531,19747,39267,17404,19605,41667,34945,33633,45036,18298,2015
13307,21667,42232,29750,24226,12917,40719,NA,43194,90179,20938,NA,29201,NA,2015
13309,36827,42411,35152,NA,16563,36192,NA,NA,NA,27702,NA,29261,7202,2015
13311,30507,34079,33125,24440,17614,28022,43836,20380,26944,36315,21406,36000,25024,2015
13313,21116,25688,28461,26847,18992,31520,30662,35814,35565,31769,16672,31963,15016,2015
13315,33750,25170,28667,28167,20481,40147,NA,39219,31964,24659,NA,31979,24688,2015
13317,26250,26403,24464,30909,12148,31902,41100,30357,83929,31102,36116,26875,14174,2015
13319,48214,31385,33281,52917,22125,42150,11875,29620,60208,28327,3625,34830,14783,2015
13321,22368,28636,34743,40147,20816,34507,40500,36607,40913,29161,14000,41696,34565,2015
15001,19295,40703,23554,29226,22998,36447,41875,35516,45361,34938,26278,45302,25607,2015
15003,22866,50073,42429,36097,23742,43820,50447,43858,52476,40099,23360,55637,27342,2015
15005,NA,NA,NA,NA,7188,16250,NA,NA,NA,NA,78125,50417,NA,2015
15007,28652,40980,30167,23088,22156,36768,41830,36262,41992,41360,30056,49822,27679,2015
15009,29811,41964,33681,40313,27064,35495,45962,39541,41186,37586,26259,50193,24461,2015
16001,32139,32659,56776,42602,24400,45483,34786,41982,52572,32241,18290,47363,23390,2015
16003,41339,25909,38594,NA,17708,55179,NA,42083,22813,21923,14554,45188,7422,2015
16005,31387,36765,40476,36413,18120,46204,23889,29127,41771,23501,7433,42314,19210,2015
16007,29141,30673,43750,52054,18693,42589,17917,31083,16484,19474,15395,43438,9904,2015
16009,36677,30793,40875,27917,14531,48466,9931,14943,75667,23656,22461,36199,26071,2015
16011,22967,36727,31113,39219,19077,51786,21250,28324,65213,21613,19688,42214,23679,2015
16013,30871,37467,42083,51616,32242,35750,49526,35980,56957,32269,18767,39926,40427,2015
16015,30625,34135,42266,16635,17950,51734,24688,38813,51389,28750,3594,45947,23750,2015
16017,35190,23125,33771,47951,27051,43718,31534,26383,41583,26996,8050,47237,20058,2015
16019,33413,34980,28350,34028,20841,44542,33354,27888,66053,23844,13913,46020,20688,2015
16021,42361,20500,31685,31591,14775,58938,28000,24412,18542,35568,6125,32692,11892,2015
16023,25195,51453,16058,58750,21250,71250,NA,8750,75313,22375,50000,48125,19375,2015
16025,27083,41250,16042,NA,6750,21250,NA,26250,37125,25313,"2,500-",36136,38333,2015
16027,23462,30512,31496,32253,20844,40888,30430,31743,34786,25133,14415,38007,20096,2015
16029,35714,53750,60000,53550,14214,39773,6071,26932,27700,22332,13500,34750,12083,2015
16031,26456,40076,32162,40294,14267,42961,29167,35625,17305,23293,10288,50268,25213,2015
16033,19241,25625,NA,NA,7000,NA,NA,NA,NA,22059,NA,35625,NA,2015
16035,39464,28553,27639,26458,15714,42188,24773,30735,32813,25868,14500,40804,12500,2015
16037,31023,35282,7188,NA,22344,39450,NA,26118,60313,31875,28839,20938,20750,2015
16039,26708,32083,27489,70521,18583,37778,25978,36288,40795,22535,10156,37060,25417,2015
16041,24728,48245,33134,35714,21494,58854,10714,37132,38750,16397,"2,500-",33750,19205,2015
16043,32697,28409,28000,38710,22361,40469,9767,27589,80000,17355,34375,33977,22273,2015
16045,25152,35265,41650,23631,17273,35345,7140,26429,29821,20990,9946,41818,16000,2015
16047,23527,34474,37906,44063,17012,31673,16607,22250,40208,20437,10833,34688,14583,2015
16049,35439,26682,27700,35083,19609,24032,9700,22155,31528,21500,9071,34596,19525,2015
16051,23352,32227,20927,39609,23767,46591,20185,32050,40673,25625,10667,41563,12788,2015
16053,27126,25807,30871,34219,16351,27429,20750,24839,48534,30435,6563,53218,17384,2015
16055,30094,33707,31880,45225,21887,39313,33545,35537,41941,30698,15229,41492,17082,2015
16057,40494,30254,34973,50368,17817,41983,25688,25711,42132,25940,16486,38777,20436,2015
16059,32094,29395,27708,31518,21028,43125,20139,25625,21829,24701,20417,45740,10960,2015
16061,30688,37115,33125,30417,16875,34500,8958,29773,41875,23929,14500,31833,6641,2015
16063,26204,36850,33362,40417,18657,38750,15833,15595,34688,25143,13125,41667,25500,2015
16065,23068,22336,29889,10600,11799,27436,10811,16949,25000,9913,5273,36161,18630,2015
16067,26600,38712,40265,30964,16161,35639,17277,32232,9279,20452,10781,38580,20859,2015
16069,31635,39567,47341,32449,22188,42875,22734,38889,31066,28239,25119,42206,20259,2015
16071,14167,30039,52891,70833,18750,32083,5833,61111,NA,14609,NA,22118,38295,2015
16073,21243,27639,27083,31875,16250,41467,42813,36250,24926,22255,7361,30568,24813,2015
16075,25000,31161,32676,32002,21684,37813,24107,26071,30899,30760,8646,54391,26494,2015
16077,26417,29063,30364,26098,9000,40435,34688,15759,37500,20481,NA,35417,8913,2015
16079,52540,35901,30926,39167,21167,40625,9167,31199,37321,26638,24861,32386,16429,2015
16081,42273,31518,32167,38413,29811,60556,50882,26059,46776,35127,23164,31125,23214,2015
16083,26872,30339,32257,40000,19353,37255,22000,28396,35547,28295,12274,37214,21994,2015
16085,63897,35240,48620,NA,11694,31458,35472,28100,24428,29063,19479,34048,12188,2015
16087,16600,24107,25521,10938,21571,41500,40625,26667,31458,24348,7115,40042,19405,2015
17001,38333,35854,39260,36225,18761,41496,32806,34958,32614,30173,15826,43490,21258,2015
17003,11940,11818,35259,26133,16467,38700,NA,18141,18750,18750,"2,500-",32321,22188,2015
17005,36830,32986,40696,43047,17168,48125,26071,30388,51188,26335,7321,49048,23409,2015
17007,32181,36923,41626,44293,16740,50103,43594,39886,40884,36305,4891,54716,25216,2015
17009,20179,20871,37214,39120,9643,46000,9091,55000,37917,36944,6250,46250,22143,2015
17011,31842,41629,42979,34389,25000,41930,26250,31336,32813,31370,11563,38984,23292,2015
17013,41923,40521,53333,51700,28750,59545,38250,34375,18750,31042,15313,65292,14167,2015
17015,28153,37961,37949,45469,21792,52074,11250,32900,42596,28424,5781,45179,21360,2015
17017,31850,34250,31948,31515,18265,45975,27188,30885,31154,25371,12000,46300,29063,2015
17019,47188,43258,36697,40430,17701,37440,32689,37290,44252,29916,10515,47658,21155,2015
17021,30676,36985,37816,38125,21500,45170,16161,34866,30208,25814,20417,50660,20982,2015
17023,38319,39135,36121,41750,20287,44180,30655,33571,42000,27841,16250,44931,19167,2015
17025,47024,31954,36670,33250,20000,32355,25919,30179,49583,22301,21509,47708,20930,2015
17027,36573,44104,38358,32633,26946,50617,30523,36903,56667,30872,7206,61083,25590,2015
17029,41653,30359,33216,34750,14050,40777,32798,32533,43872,25152,10446,32656,14649,2015
17031,25322,38380,38628,44115,22185,41009,49671,55026,64516,37780,22713,64425,25251,2015
17033,33864,36438,41904,37361,17006,49808,23542,36912,27422,28197,10063,47137,25625,2015
17035,37434,41620,35051,36932,16173,44722,31094,30368,16726,29835,"2,500-",41607,14107,2015
17037,31799,49960,38714,38922,16728,42796,31705,34457,47547,27122,17076,56821,21625,2015
17039,35556,38425,44306,43235,19161,50563,36250,44125,39333,30119,17661,40655,23026,2015
17041,41688,40507,36794,34583,20868,48173,27045,27500,40948,34781,38750,31900,14412,2015
17043,27208,46465,52124,51672,23732,50306,55189,66761,71470,42215,15724,63291,26975,2015
17045,36108,50764,36161,35000,25581,50488,22500,32297,38333,27214,11351,39313,26500,2015
17047,41842,34671,38787,50197,20400,34766,4722,27386,19167,24850,22875,34716,9286,2015
17049,31182,40580,32974,42463,23034,42054,39063,34550,38750,30327,10813,38393,20523,2015
17051,30625,45729,32010,28750,21911,45395,21250,31477,22014,26124,"2,500-",56890,16809,2015
17053,41900,37663,41528,41875,19957,52258,26000,38750,41100,31867,13750,39500,21429,2015
17055,30536,38846,39688,32609,21574,39792,21875,30903,27457,29134,17250,56645,18632,2015
17057,31047,48049,39554,24464,19241,41362,38447,28026,37708,24903,23810,47500,18835,2015
17059,38125,17083,39760,30769,16053,35179,23750,38333,27188,22500,3333,47679,19750,2015
17061,31506,34271,37171,40667,19286,41797,23828,33214,32135,24543,3750,41923,16733,2015
17063,45568,56136,52371,52209,21881,57039,27171,49816,56688,37130,21384,64602,30493,2015
17065,31265,30523,43500,27036,25951,50164,19375,36818,32981,22054,NA,50875,12390,2015
17067,36250,36098,41672,41061,24597,45357,41304,27069,34722,28415,15938,39946,20815,2015
17069,66563,39375,65625,20000,20217,35250,NA,25625,19333,25063,50714,50208,12344,2015
17071,36375,49600,39615,44231,20924,57778,11484,29821,32500,22273,7292,41705,29444,2015
17073,36815,41783,45431,38409,18290,50043,32885,40750,35380,30948,4326,55000,24696,2015
17075,36123,35175,36310,35313,21319,43750,31447,36690,41042,27410,14196,32326,17798,2015
17077,28250,40823,31474,30909,16639,31842,15968,27256,36250,23000,6827,53273,15051,2015
17079,31118,29323,33176,41184,24570,43542,65081,32321,38800,22231,6000,44048,28214,2015
17081,36667,35034,41528,36304,25225,38359,41750,31925,40900,27284,16750,51151,20208,2015
17083,40369,46023,51337,45500,20150,47900,29861,33945,53977,28406,21397,46509,9935,2015
17085,24688,35625,41960,34028,18750,45844,39125,41967,32417,27721,22938,40375,24783,2015
17087,29375,31797,29205,51333,18846,36607,15139,22841,25357,34357,23958,56429,12022,2015
17089,30333,40336,40400,45849,21830,45161,51043,52365,61568,36429,15832,65153,25616,2015
17091,35365,45856,45074,32398,19967,48161,30313,37151,43417,34562,20250,50705,22311,2015
17093,31287,48189,51866,65568,22255,60830,59676,53906,51712,41153,22590,70357,26007,2015
17095,41125,35364,36183,29483,19285,50495,32250,32250,37750,26867,6829,39638,21515,2015
17097,25640,42600,55335,61070,24350,45597,55982,68162,76274,40350,15352,66335,26043,2015
17099,40589,50000,42103,40632,21371,52542,31020,31663,37868,28061,12016,54513,21226,2015
17101,32188,37007,41415,40870,19861,48750,31964,36875,21875,26613,30518,43750,30718,2015
17103,32946,47014,41831,40313,26863,41474,38750,38194,35710,26386,12083,53700,15409,2015
17105,43523,40506,40959,45093,17087,53324,46629,37155,55972,30046,18750,56892,20905,2015
17107,46750,35404,47551,30341,24394,43281,37813,46023,39276,26349,10395,52210,24323,2015
17109,30183,28770,32360,31156,15000,31310,18177,31503,36111,30962,6086,48281,21219,2015
17111,31083,47373,52264,52074,25451,53150,53750,54652,64758,37447,17466,65381,26650,2015
17113,42224,41048,44367,42424,17129,43131,31199,69210,60549,30277,8013,48323,26044,2015
17115,47566,41299,48163,37281,18430,47294,33269,36339,41114,29723,14107,51193,17393,2015
17117,31413,40699,46622,34821,22722,48047,41250,40866,41440,27684,19688,49650,23274,2015
17119,39737,46400,52369,47500,22762,43899,41161,43362,48182,32491,18989,58556,22419,2015
17121,33333,31660,34114,36107,22909,42778,35688,26575,40556,28287,9931,51850,23075,2015
17123,38333,42452,42500,27206,16961,49583,22917,48796,35238,32287,21023,43438,22000,2015
17125,41591,40296,40330,47250,23378,45129,73438,29313,52292,24964,22188,32216,19300,2015
17127,40614,45288,40208,30833,16123,42365,18750,27434,38438,25703,22500,50375,22589,2015
17129,31800,40132,46016,37143,24468,52202,70694,40094,52750,33208,4667,66094,22500,2015
17131,35179,47353,46853,41060,17127,38125,22917,30255,41563,27198,4726,47500,31146,2015
17133,26724,52262,49980,40917,26851,50839,50893,46762,67727,37033,28071,61420,28250,2015
17135,38472,31755,35417,35577,18750,41500,29116,34922,32159,29070,17917,52548,21397,2015
17137,36125,29898,37796,41940,20040,42246,25170,31946,44167,29209,5223,60176,17554,2015
17139,38889,40683,36182,39861,17875,42333,37875,27361,31802,27131,16023,45150,18519,2015
17141,31734,50701,41934,39191,18795,46759,22457,41526,52226,33360,22109,58510,20197,2015
17143,40801,40012,60613,41584,21389,39556,33958,37620,51454,31376,18568,54619,21328,2015
17145,31107,43025,38138,28875,19840,42439,10795,31071,39375,24417,15000,51719,27104,2015
17147,40991,45993,51603,32500,27279,49810,12679,40767,43024,34691,7237,53102,18750,2015
17149,25556,31955,32453,38095,21932,39267,13875,31815,45750,25153,5417,46116,24018,2015
